"CUST_ID","LAST_NAME","FIRST_NAME","STREET_ADDRESS","POSTAL_CODE","CITY_ID","CITY","STATE_PROVINCE_ID","STATE_PROVINCE","COUNTRY_ID","COUNTRY","CONTINENT_ID","CONTINENT","AGE","COMMUTE_DISTANCE","CREDIT_BALANCE","EDUCATION","EMAIL","FULL_TIME","GENDER","HOUSEHOLD_SIZE","INCOME","INCOME_LEVEL","INSUFF_FUNDS_INCIDENTS","JOB_TYPE","LATE_MORT_RENT_PMTS","MARITAL_STATUS","MORTGAGE_AMT","NUM_CARS","NUM_MORTGAGES","PET","PROMOTION_RESPONSE","RENT_OWN","SEG","WORK_EXPERIENCE","YRS_CURRENT_EMPLOYER","YRS_CUSTOMER","YRS_RESIDENCE","ADDRESS_POINT","COUNTRY_CODE","USERNAME"
4296,"Thomassin","Gifford","5 RUE DES ANC¿TRES","68000",10835,"COLMAR",1002,"",160,"France",14,"Europe",75,-1,162,"LessThanHS","Gifford.Thomassin@oraclemail.com","","Male",2,23465,"A: Below 30,000",0,"Labor",0,"M",0,2,0,"Other",0,"Own",10,5,,8,8,oracle.sql.STRUCT@68d55909,"FR",""
4297,"L¿zine","Roche","PLACE DE LA MAIRIE","73480",36411,"BESSANS",1002,"",160,"France",14,"Europe",49,15,154,"High School","Roche.L¿zine@oraclemail.com","Yes","Male",1,496,"A: Below 30,000",1,"Business",2,"S",0,1,0,"Unknown",0,"Rent",6,14,6,7,19,oracle.sql.STRUCT@1d7c2ac9,"FR","guest2436"
4298,"Fisher","Rodolfo","4600 Oak Grove Dr ","91011-3757",106512,"La Canada Flintridge",1134,"California",102,"United States",11,"North America",28,3,1096,"Masters","Rodolfo.Fisher@oraclemail.com","No","Male",4,105600,"E: 90,000 - 109,999",1,"Business",1,"M",0,1,0,"Other",0,"Rent",3,4,2,2,2,oracle.sql.STRUCT@1c6d137f,"US",""
4299,"Clement","Hilaire","D21","42440",81809,"SAINT-JEAN-LA-V¿TRE",1002,"",160,"France",14,"Europe",53,18,354,"LessThanHS","Hilaire.Clement@oraclemail.com","Yes","Female",3,54417,"C: 50,000 - 69,999",0,"Business",2,"S",0,1,0,"Unknown",0,"Rent",7,8,8,3,15,oracle.sql.STRUCT@73528d9b,"FR","guest1892"
4300,"Cooke","Lily","1010 N Main St","92701",23311,"Santa Ana",1134,"California",102,"United States",11,"North America",26,0,200,"Associates","Lily.Cooke@oraclemail.com","Yes","Female",1,17322,"A: Below 30,000",0,"Professional",0,"S",164000,1,1,"Other",0,"Own",5,5,3,6,3,oracle.sql.STRUCT@310d8fe9,"US","guest2428"
4301,"Elien","Darryl","","59220",10914,"DENAIN",1002,"",160,"France",14,"Europe",20,0,0,"LessThanHS","Darryl.Elien@oraclemail.com","Yes","Male",3,24721,"A: Below 30,000",0,"Clerical",0,"S",0,1,0,"Other",0,"",1,6,0,3,20,oracle.sql.STRUCT@4ddbc163,"FR","guest2774"
4302,"Richemont","Genevie","N43","59360",78170,"LE CATEAU-CAMBR¿SIS",1002,"",160,"France",14,"Europe",50,0,106,"Masters","Genevie.Richemont@oraclemail.com","","Female",3,100268,"E: 90,000 - 109,999",0,"Professional",0,"M",150000,2,2,"Unknown",0,"Own",7,28,,6,2,oracle.sql.STRUCT@39d9c54c,"FR","guest2637"
4303,"Pruitt","Ruben","490 W 14th St","90846",10753,"Long Beach",1134,"California",102,"United States",11,"North America",28,12,444,"Doctorate","Ruben.Pruitt@oraclemail.com","No","Male",5,87829,"D: 70,000 - 89,999",0,"Business",2,"M",0,2,0,"Unknown",0,"Rent",3,2,2,1,3,oracle.sql.STRUCT@5e00a9b9,"US","guest3694"
4304,"Mckee","Fanny","Po Box 1631","91209",61625,"Glendale",1134,"California",102,"United States",11,"North America",74,-1,1,"High School","Fanny.Mckee@oraclemail.com","","Female",2,28295,"A: Below 30,000",0,"Labor",0,"M",0,2,0,"Dog",0,"Own",10,16,,6,6,oracle.sql.STRUCT@32f0757,"US","guest3367"
4305,"Simpson","Kelley","669 County Square Dr Fl 2","93003",65054,"Ventura",1134,"California",102,"United States",11,"North America",17,-1,0,"LessThanHS","Kelley.Simpson@oraclemail.com","","Female",6,30071,"B: 30,000 - 49,999",0,"Professional",0,"S",0,1,0,"Other",0,"",1,4,,3,17,oracle.sql.STRUCT@10ec1e88,"US","guest1883"
4306,"Barnes","Robyn","2101 Centre Avenue","19605",13580,"Reading",1052,"Pennsylvania",102,"United States",11,"North America",79,-1,124,"High School","Robyn.Barnes@oraclemail.com","","Female",2,54727,"C: 50,000 - 69,999",0,"Labor",0,"M",0,2,0,"Dog",0,"Own",10,19,,6,34,oracle.sql.STRUCT@67e85a7c,"US","guest3487"
4307,"Echevarr¿ A","Andala","","",39046,"Acurui",1167,"Minas Gerais",112,"Brazil",13,"South America",34,-1,473,"Doctorate","Andala.Echevarr¿ A@oraclemail.com","","Female",5,43623,"B: 30,000 - 49,999",3,"Professional",5,"M",270000,1,1,"Other",0,"Own",3,2,,4,4,oracle.sql.STRUCT@3c7e7a59,"BR","guest2081"
4308,"Lindsey","Mei-Chuan","","",96177,"Itabirito",1167,"Minas Gerais",112,"Brazil",13,"South America",40,0,117,"LessThanHS","Mei-Chuan.Lindsey@oraclemail.com","","Female",2,5727,"A: Below 30,000",0,"Clerical",0,"M",0,2,0,"Unknown",0,"Rent",7,8,,1,15,oracle.sql.STRUCT@4790c73e,"BR","guest2792"
4309,"Linden","Susanna","","",94742,"Niagara-on-the-Lake",1168,"Ontario",161,"Canada",11,"North America",78,3,31,"Masters","Susanna.Linden@oraclemail.com","No","Female",2,93028,"E: 90,000 - 109,999",0,"Services",0,"M",0,2,0,"Dog",0,"Own",10,19,1,6,6,oracle.sql.STRUCT@3778891a,"CA","guest4022"
4310,"Collins","Bhanupriya","","",52739,"Stamford",1168,"Ontario",161,"Canada",11,"North America",34,4,298,"Masters","Bhanupriya.Collins@oraclemail.com","No","Female",2,34938,"B: 30,000 - 49,999",0,"Professional",1,"S",0,1,0,"Unknown",0,"Rent",5,4,1,5,5,oracle.sql.STRUCT@12661e33,"CA","guest3531"
4311,"Knight","Berta","5599 N Dixie Hwy ","33334-3406",79046,"Oakland Park",1006,"Florida",102,"United States",11,"North America",67,4,180,"Masters","Berta.Knight@oraclemail.com","No","Female",1,68059,"C: 50,000 - 69,999",0,"Business",0,"S",190000,1,1,"Unknown",0,"Own",9,44,1,1,1,oracle.sql.STRUCT@5d851294,"US","guest2669"
4312,"Schultz","Chang","260 Franklin St","18011",26295,"Alburtis",1052,"Pennsylvania",102,"United States",11,"North America",48,6,151,"High School","Chang.Schultz@oraclemail.com","Yes","Male",3,56347,"C: 50,000 - 69,999",1,"Sales",1,"M",460000,2,2,"Dog",0,"Own",6,26,15,4,16,oracle.sql.STRUCT@1ced972d,"US","guest3269"
4313,"Rai","Mu","","",100688,"Al Bad`",1053,"Ar Riyad",149,"Saudi Arabia",16,"Asia",54,6,87,"LessThanHS","Mu.Rai@oraclemail.com","Yes","Female",4,8650,"A: Below 30,000",0,"Scientific",3,"S",430000,2,2,"Unknown",0,"Own",7,6,6,8,18,oracle.sql.STRUCT@6faefdf3,"SA",""
4314,"Barton","Jaclyn","7201 Pembroke Rd.","14150",13609,"Hollywood",1006,"Florida",102,"United States",11,"North America",46,14,119,"Associates","Jaclyn.Barton@oraclemail.com","Yes","Female",1,61663,"C: 50,000 - 69,999",0,"Labor",0,"S",0,1,0,"Unknown",0,"Rent",7,25,6,1,17,oracle.sql.STRUCT@4d9be1b3,"US","guest3602"
4315,"Robinson","Gayle","190 Ne 3rd St","33154",68475,"Miami",1006,"Florida",102,"United States",11,"North America",46,12,315,"Bachelors","Gayle.Robinson@oraclemail.com","Yes","Female",5,98427,"E: 90,000 - 109,999",0,"Business",0,"M",140000,1,2,"Unknown",0,"Own",7,21,3,6,13,oracle.sql.STRUCT@387f5b26,"US","guest1195"
4316,"Isom¿ki","Raik","","",39270,"Penalolen",1142,"Santiago",104,"Chile",13,"South America",41,9,52,"High School","Raik.Isom¿ki@oraclemail.com","Yes","Male",1,49762,"B: 30,000 - 49,999",1,"Professional",1,"S",140000,1,1,"Unknown",0,"Own",6,14,1,4,16,oracle.sql.STRUCT@485bf7fb,"CL","guest2314"
4317,"Bielenstein","Sumathi","","",26086,"Melo Viana",1167,"Minas Gerais",112,"Brazil",13,"South America",19,18,0,"LessThanHS","Sumathi.Bielenstein@oraclemail.com","Yes","Female",3,15081,"A: Below 30,000",0,"Sales",0,"S",0,1,0,"Dog",0,"",1,2,0,1,19,oracle.sql.STRUCT@5002da66,"BR","guest1531"
4318,"Bond","Pablo","1818 Market Street","19122-4027",49324,"Philadelphia",1052,"Pennsylvania",102,"United States",11,"North America",49,27,469,"Masters","Pablo.Bond@oraclemail.com","Yes","Male",6,65224,"C: 50,000 - 69,999",0,"Skilled",0,"M",230000,1,1,"Unknown",0,"Own",6,8,5,3,19,oracle.sql.STRUCT@42863fac,"US","guest1312"
4319,"Mah","Ji-Hong","","",39133,"Heliu",1193,"Chongqing",151,"China",16,"Asia",52,15,51,"LessThanHS","Ji-Hong.Mah@oraclemail.com","Yes","Female",3,59635,"C: 50,000 - 69,999",0,"Professional",2,"S",0,1,0,"Unknown",0,"Rent",7,24,4,7,15,oracle.sql.STRUCT@e2fab1,"CN","guest2170"
4320,"Nazinian","Brhajjana","","",83801,"Dhainke",1165,"Punjab",140,"Pakistan",16,"Asia",35,8,467,"Associates","Brhajjana.Nazinian@oraclemail.com","No","Male",5,28689,"A: Below 30,000",0,"Labor",2,"M",0,2,0,"Unknown",0,"Rent",3,13,6,4,9,oracle.sql.STRUCT@17912179,"PK","guest3224"
4321,"Campo","Mari","","",39158,"Al Ha'ir",1053,"Ar Riyad",149,"Saudi Arabia",16,"Asia",23,-1,662,"High School","Mari.Campo@oraclemail.com","","Female",4,10127,"A: Below 30,000",1,"Labor",1,"M",0,2,0,"Other",0,"Rent",3,2,,4,2,oracle.sql.STRUCT@51061807,"SA","guest3343"
4322,"Moncelle","Jogu","","",80374,"Penaflor",1142,"Santiago",104,"Chile",13,"South America",55,11,293,"Associates","Jogu.Moncelle@oraclemail.com","Yes","Female",3,44561,"B: 30,000 - 49,999",0,"Services",0,"S",0,1,0,"Unknown",0,"Rent",9,14,14,9,1,oracle.sql.STRUCT@220e36d4,"CL","guest1971"
4323,"Montavez","Arcana","","",85107,"Bulaydah",1053,"Ar Riyad",149,"Saudi Arabia",16,"Asia",45,4,73,"High School","Arcana.Montavez@oraclemail.com","Yes","Female",1,12788,"A: Below 30,000",0,"Sales",0,"S",0,1,0,"Unknown",0,"Rent",7,17,11,1,19,oracle.sql.STRUCT@35ae7756,"SA","guest2909"
4324,"Zuidema","Desna","","",75479,"Al Ghutghut",1053,"Ar Riyad",149,"Saudi Arabia",16,"Asia",75,-1,116,"Doctorate","Desna.Zuidema@oraclemail.com","","Female",2,46407,"B: 30,000 - 49,999",0,"Business",0,"M",0,2,0,"Other",0,"Own",10,34,,20,10,oracle.sql.STRUCT@2baa1273,"SA","guest3884"
4325,"Stewart","Lupe","","",107483,"An Nuqay`ah",1053,"Ar Riyad",149,"Saudi Arabia",16,"Asia",75,-1,4,"High School","Lupe.Stewart@oraclemail.com","","Female",2,65262,"C: 50,000 - 69,999",0,"Business",0,"M",0,2,0,"Other",0,"Own",10,30,,4,4,oracle.sql.STRUCT@4a0df121,"SA","guest4739"
4326,"Leong","Satheesh","","",77861,"El Penon",1142,"Santiago",104,"Chile",13,"South America",78,9,27,"Bachelors","Satheesh.Leong@oraclemail.com","No","Female",2,71127,"D: 70,000 - 89,999",0,"Skilled",0,"M",0,2,0,"Other",0,"Own",10,6,3,8,39,oracle.sql.STRUCT@19e6d622,"CL","guest2083"
4327,"Petrovin","Hope","","",98975,"Al Maghrafiyah",1053,"Ar Riyad",149,"Saudi Arabia",16,"Asia",78,0,83,"Associates","Hope.Petrovin@oraclemail.com","No","Female",1,16368,"A: Below 30,000",0,"Sales",0,"S",0,1,0,"Other",0,"Own",10,2,2,4,4,oracle.sql.STRUCT@5f34068f,"SA","guest2896"
4328,"Petrosian","Kanakavali","","",70204,"El Tambo",1142,"Santiago",104,"Chile",13,"South America",64,10,229,"High School","Kanakavali.Petrosian@oraclemail.com","Yes","Female",2,55708,"C: 50,000 - 69,999",0,"Labor",0,"S",0,1,0,"Unknown",0,"Rent",9,38,22,4,10,oracle.sql.STRUCT@2476ae90,"CL","guest2521"
4329,"Lindsay","Monty","2151 W Hillsboro Blvd","33442",26275,"Deerfield Beach",1006,"Florida",102,"United States",11,"North America",18,15,0,"High School","Monty.Lindsay@oraclemail.com","Yes","Male",7,25529,"A: Below 30,000",0,"Scientific",0,"S",0,1,0,"Dog",0,"",1,3,0,1,18,oracle.sql.STRUCT@1d7c7c6,"US","guest1117"
4330,"Moody","Susanna","323 Woodland St ","01746-1821",48636,"Holliston",1136,"Massachusetts",102,"United States",11,"North America",49,20,167,"Associates","Susanna.Moody@oraclemail.com","Yes","Female",4,10095,"A: Below 30,000",2,"Business",3,"S",80000,2,2,"Other",0,"Own",7,22,3,4,20,oracle.sql.STRUCT@2eaf4618,"US","guest1775"
4331,"Parantap","Tarun","","",10267,"Praia Grande",1135,"Sao Paulo",112,"Brazil",13,"South America",46,22,117,"LessThanHS","Tarun.Parantap@oraclemail.com","Yes","Male",1,16056,"A: Below 30,000",0,"Business",2,"S",0,1,0,"Unknown",0,"Rent",6,3,3,1,15,oracle.sql.STRUCT@51d02d3c,"BR","guest4552"
4332,"Juarez","Marlin","1100 Trousdale Dr","94010",91046,"Burlingame",1134,"California",102,"United States",11,"North America",54,28,30,"Bachelors","Marlin.Juarez@oraclemail.com","Yes","Male",5,39531,"B: 30,000 - 49,999",0,"Business",1,"M",50000,2,2,"Dog",0,"Own",6,28,10,6,18,oracle.sql.STRUCT@40c31bb8,"US","guest1854"
4333,"Thuan","Bakavati","","",93941,"Pirapora do Bom Jesus",1135,"Sao Paulo",112,"Brazil",13,"South America",38,2,74,"Associates","Bakavati.Thuan@oraclemail.com","No","Female",3,42204,"B: 30,000 - 49,999",0,"Clerical",2,"S",0,1,0,"Unknown",0,"Rent",5,9,3,3,2,oracle.sql.STRUCT@7f151d91,"BR","guest3978"
4334,"Verme","Jalasa","","",53213,"Cabreuva",1135,"Sao Paulo",112,"Brazil",13,"South America",45,13,192,"LessThanHS","Jalasa.Verme@oraclemail.com","Yes","Male",1,15704,"A: Below 30,000",0,"Labor",1,"S",40000,1,1,"Unknown",0,"Own",6,17,4,4,18,oracle.sql.STRUCT@2b5e1bed,"BR","guest1437"
4335,"Conley","Roxanne","55 Dimock St ","02119-1029",48467,"Roxbury",1136,"Massachusetts",102,"United States",11,"North America",28,11,453,"Masters","Roxanne.Conley@oraclemail.com","No","Female",4,89987,"D: 70,000 - 89,999",0,"Sales",1,"M",0,2,0,"Unknown",0,"Rent",3,2,2,5,2,oracle.sql.STRUCT@7bb76a77,"US","guest3845"
4336,"Duncan","Lana","3355 Lenox Rd.","30321",26684,"Atlanta",1194,"Georgia",102,"United States",11,"North America",49,1,103,"High School","Lana.Duncan@oraclemail.com","No","Female",3,12054,"A: Below 30,000",1,"Business",1,"M",280000,2,2,"Dog",0,"Own",7,8,2,2,16,oracle.sql.STRUCT@2371a062,"US","guest2576"
4337,"Scott","Gordon","1444 Oak Lawn Ave Ste 545","75207-3613",54196,"Dallas",1118,"Texas",102,"United States",11,"North America",70,-1,160,"Masters","Gordon.Scott@oraclemail.com","","Male",2,80218,"D: 70,000 - 89,999",0,"Business",0,"M",0,1,0,"Unknown",0,"Own",10,3,,1,1,oracle.sql.STRUCT@74dfd808,"US","guest2091"
4338,"Shorey","Margarit","","",39224,"Grand Valley",1168,"Ontario",161,"Canada",11,"North America",73,-1,72,"LessThanHS","Margarit.Shorey@oraclemail.com","","Female",2,58095,"C: 50,000 - 69,999",0,"Business",0,"M",0,1,0,"Cat",0,"Own",10,9,,11,1,oracle.sql.STRUCT@2f85340d,"CA","guest3813"
4339,"Carter","Jennie","223 James P Brawley Dr Sw","30314",26684,"Atlanta",1194,"Georgia",102,"United States",11,"North America",48,13,367,"High School","Jennie.Carter@oraclemail.com","Yes","Female",4,60221,"C: 50,000 - 69,999",1,"Professional",3,"S",500000,2,2,"Unknown",0,"Own",7,1,1,8,16,oracle.sql.STRUCT@6fa10758,"US","guest4572"
4340,"Kolala","Alishah","","",104944,"Valam",1051,"Gujarat",127,"India",16,"Asia",54,10,319,"High School","Alishah.Kolala@oraclemail.com","Yes","Female",2,29706,"A: Below 30,000",1,"Professional",1,"S",260000,2,1,"Other",0,"Own",7,34,11,2,16,oracle.sql.STRUCT@41fdd87e,"IN","guest3125"
4341,"Mondello","Gwejda","","",67569,"Kampong Nior",1024,"Singapore",113,"Singapore",16,"Asia",23,0,592,"High School","Gwejda.Mondello@oraclemail.com","No","Female",4,5420,"A: Below 30,000",2,"Business",4,"M",0,2,0,"Unknown",0,"Rent",3,1,1,4,2,oracle.sql.STRUCT@4be847d1,"SG","guest4379"
4342,"Bartolf","Norbert","FLURENDE","13589",40784,"SPANDAU",1145,"",159,"Germany",14,"Europe",22,4,590,"Associates","Norbert.Bartolf@oraclemail.com","No","Male",5,26520,"A: Below 30,000",0,"Business",2,"M",0,2,0,"Unknown",0,"Rent",3,4,3,5,3,oracle.sql.STRUCT@4dcb27fd,"DE","guest4064"
4343,"Tuscarora","Zhan","","",58833,"Kedron",1058,"Izmir",121,"Turkey",16,"Asia",65,4,496,"Masters","Zhan.Tuscarora@oraclemail.com","No","Male",2,56786,"C: 50,000 - 69,999",0,"Business",0,"S",0,1,0,"Unknown",0,"Rent",9,25,25,9,9,oracle.sql.STRUCT@2ab762db,"TR","guest1051"
4344,"Mccoy","Yesenia","24 Beacon St Ste 332","02133",69120,"Boston",1136,"Massachusetts",102,"United States",11,"North America",29,1,1094,"Associates","Yesenia.Mccoy@oraclemail.com","No","Female",5,25217,"A: Below 30,000",0,"Professional",2,"M",0,1,0,"Unknown",0,"Rent",3,3,1,3,3,oracle.sql.STRUCT@5a671db,"US","guest1972"
4345,"Acosta","Kunja","","",85264,"Mytilinioi",1058,"Izmir",121,"Turkey",16,"Asia",42,0,198,"LessThanHS","Kunja.Acosta@oraclemail.com","","Female",5,20116,"A: Below 30,000",0,"Labor",3,"M",190000,1,2,"Unknown",0,"Own",7,24,,4,18,oracle.sql.STRUCT@cf96871,"TR","guest2388"
4346,"Allam","Boutros","","",98928,"Al Busayli",1169,"Alexandria",103,"Egypt",15,"Africa",49,39,261,"LessThanHS","Boutros.Allam@oraclemail.com","Yes","Male",1,18140,"A: Below 30,000",0,"Professional",0,"S",0,1,0,"Unknown",0,"Rent",6,12,2,7,15,oracle.sql.STRUCT@189942dc,"EG","guest3176"
4347,"Barker","Josef","Po Box 8795","23187",87011,"Williamsburg",1028,"Virginia",102,"United States",11,"North America",78,-1,85,"Masters","Josef.Barker@oraclemail.com","","Male",1,55784,"C: 50,000 - 69,999",0,"Business",0,"S",0,1,0,"Cat",0,"Own",10,33,,7,7,oracle.sql.STRUCT@9a95aae,"US","guest1184"
4348,"Lan","Xing-Jiang","","",92643,"Xuanzhangtun",1173,"Shandong",151,"China",16,"Asia",74,-1,125,"Doctorate","Xing-Jiang.Lan@oraclemail.com","","Female",2,58068,"C: 50,000 - 69,999",0,"Professional",0,"M",0,2,0,"Dog",0,"Own",10,53,,2,2,oracle.sql.STRUCT@3fb7cae9,"CN","guest4083"
4349,"Joseph","Noelle","1485 Petaluma Boulevard South","95476",10206,"Petaluma",1134,"California",102,"United States",11,"North America",37,-1,426,"LessThanHS","Noelle.Joseph@oraclemail.com","","Female",3,9339,"A: Below 30,000",3,"Business",3,"M",270000,1,2,"Other",0,"Own",3,6,,4,4,oracle.sql.STRUCT@784a878e,"US","guest2334"
4350,"Baxter","Duncan","1405 Montgomery Dr","95405",74518,"Santa Rosa",1134,"California",102,"United States",11,"North America",70,-1,10,"Masters","Duncan.Baxter@oraclemail.com","","Male",2,106791,"E: 90,000 - 109,999",0,"Business",0,"M",0,1,0,"Unknown",0,"Own",10,44,,5,5,oracle.sql.STRUCT@2a17b5f9,"US",""
4351,"Young","Tara","6 Bowery ","10006",35726,"New York",1079,"New York",102,"United States",11,"North America",50,0,417,"LessThanHS","Tara.Young@oraclemail.com","","Female",2,32100,"B: 30,000 - 49,999",0,"Business",0,"M",0,2,0,"Unknown",0,"Rent",7,19,,1,15,oracle.sql.STRUCT@69a8e63f,"US","guest3211"
4352,"Bennett","Roger","346 E 50th St ","10022-7902",35726,"New York",1079,"New York",102,"United States",11,"North America",18,9,0,"High School","Roger.Bennett@oraclemail.com","Yes","Male",7,15756,"A: Below 30,000",0,"Business",0,"S",0,1,0,"Other",0,"",1,1,0,3,18,oracle.sql.STRUCT@68499961,"US","guest2480"
4353,"Singleton","Lyman","230 2nd Ave","10038",35726,"New York",1079,"New York",102,"United States",11,"North America",26,9,611,"LessThanHS","Lyman.Singleton@oraclemail.com","No","Male",3,17346,"A: Below 30,000",0,"Services",0,"M",0,2,0,"Unknown",0,"Rent",3,6,1,1,1,oracle.sql.STRUCT@44930511,"US","guest2854"
4354,"Mccarty","Jame","105 E 22nd St Fl 5","10022",35726,"New York",1079,"New York",102,"United States",11,"North America",54,23,200,"Doctorate","Jame.Mccarty@oraclemail.com","Yes","Male",1,94429,"E: 90,000 - 109,999",0,"Professional",0,"S",0,1,0,"Unknown",0,"Rent",6,27,4,7,12,oracle.sql.STRUCT@53bcc807,"US","guest4352"
4355,"Grimes","Emory","25 Chappell Street Po Box 10","02771",96409,"Seekonk",1136,"Massachusetts",102,"United States",11,"North America",39,0,302,"Doctorate","Emory.Grimes@oraclemail.com","No","Male",5,79710,"D: 70,000 - 89,999",0,"Skilled",2,"M",0,2,0,"Unknown",0,"Rent",3,2,2,1,1,oracle.sql.STRUCT@7d8b5551,"US","guest4727"
4356,"Small","Morris","77 W Main St","01748",95106,"Hopkinton",1136,"Massachusetts",102,"United States",11,"North America",18,2,0,"LessThanHS","Morris.Small@oraclemail.com","No","Male",5,14483,"A: Below 30,000",0,"Labor",0,"S",0,0,0,"Cat",0,"",1,6,2,2,18,oracle.sql.STRUCT@59ad4910,"US","guest2429"
4357,"Mosley","Isabelle","111 Cypress St","02445",22950,"Brookline",1136,"Massachusetts",102,"United States",11,"North America",70,-1,104,"Associates","Isabelle.Mosley@oraclemail.com","","Female",1,38285,"B: 30,000 - 49,999",0,"Services",0,"S",0,1,0,"Unknown",0,"Rent",10,32,,1,1,oracle.sql.STRUCT@5ca64b9,"US","guest3116"
4358,"Branch","Alberto","323 Woodland St ","01746-1821",48636,"Holliston",1136,"Massachusetts",102,"United States",11,"North America",19,8,0,"Associates","Alberto.Branch@oraclemail.com","Yes","Male",10,19257,"A: Below 30,000",2,"Business",2,"M",0,1,0,"Dog",0,"Rent",1,4,2,1,2,oracle.sql.STRUCT@300368f7,"US","guest2744"
4359,"Marquez","Brianna","20 Park Plz ","02118",69120,"Boston",1136,"Massachusetts",102,"United States",11,"North America",72,-1,46,"High School","Brianna.Marquez@oraclemail.com","","Female",2,16206,"A: Below 30,000",0,"Business",0,"M",0,1,0,"Unknown",0,"Rent",10,36,,5,5,oracle.sql.STRUCT@1705927b,"US",""
4360,"Gay","Lola","526 Boston Post Road","01778",79300,"Wayland",1136,"Massachusetts",102,"United States",11,"North America",71,-1,94,"Masters","Lola.Gay@oraclemail.com","","Female",1,60215,"C: 50,000 - 69,999",0,"Sales",0,"S",0,1,0,"Cat",0,"Own",10,15,,15,5,oracle.sql.STRUCT@2453bc42,"US","guest2320"
4361,"Mayer","Juan","1054 Main Street #1","01248",101828,"Malden",1136,"Massachusetts",102,"United States",11,"North America",65,4,430,"High School","Juan.Mayer@oraclemail.com","Yes","Male",2,12596,"A: Below 30,000",0,"Business",0,"S",0,1,0,"Unknown",0,"Rent",9,43,12,7,4,oracle.sql.STRUCT@72eaebdd,"US","guest2620"
4362,"Gregory","Willard","87 Crescent Ave","02176",84146,"Melrose",1136,"Massachusetts",102,"United States",11,"North America",30,23,777,"Bachelors","Willard.Gregory@oraclemail.com","Yes","Male",1,37564,"B: 30,000 - 49,999",0,"Business",0,"S",202000,1,1,"Dog",0,"Own",4,7,4,4,4,oracle.sql.STRUCT@598561a7,"US","guest422"
4363,"Moran","Benita","2 Mount Royal Ave","01752",23003,"Marlboro",1136,"Massachusetts",102,"United States",11,"North America",73,-1,179,"Associates","Benita.Moran@oraclemail.com","","Female",1,51482,"C: 50,000 - 69,999",0,"Business",0,"S",0,1,0,"Unknown",0,"Own",10,44,,5,5,oracle.sql.STRUCT@6228a6a6,"US",""
4364,"Bass","Roseann","22 Maple St ","01913-1304",99628,"Amesbury",1136,"Massachusetts",102,"United States",11,"North America",36,6,222,"LessThanHS","Roseann.Bass@oraclemail.com","No","Female",3,1514,"A: Below 30,000",0,"Business",0,"M",0,1,0,"Unknown",0,"Rent",3,6,1,4,9,oracle.sql.STRUCT@5ba0a70d,"US","guest4665"
4365,"Le","Claudine","P. O.Box 710","03862",87402,"No Hampton",1136,"Massachusetts",102,"United States",11,"North America",30,0,363,"Bachelors","Claudine.Le@oraclemail.com","No","Female",3,83990,"D: 70,000 - 89,999",0,"Professional",0,"M",0,2,0,"Unknown",0,"Rent",3,2,2,5,1,oracle.sql.STRUCT@7eb10ba7,"US","guest3379"
4366,"Castro","Helene","3855 Lakewood Blvd; Dept. Glj ","90813",10753,"Long Beach",1134,"California",102,"United States",11,"North America",54,0,283,"Masters","Helene.Castro@oraclemail.com","","Female",3,107838,"E: 90,000 - 109,999",0,"Sales",0,"M",420000,2,2,"Unknown",0,"Own",7,34,,2,2,oracle.sql.STRUCT@ccbd58f,"US","guest4490"
4367,"Roach","Dana","1212 5th St.","90401",49549,"Santa Monica",1134,"California",102,"United States",11,"North America",67,-1,214,"LessThanHS","Dana.Roach@oraclemail.com","","Male",1,21171,"A: Below 30,000",0,"Skilled",0,"S",0,1,0,"Unknown",0,"Rent",9,44,,12,4,oracle.sql.STRUCT@2b714f26,"US","guest2022"
4368,"Prince","Mohammed","17314 Maurice Ave","90703",66371,"Artesia",1134,"California",102,"United States",11,"North America",56,2,323,"Associates","Mohammed.Prince@oraclemail.com","No","Male",3,54908,"C: 50,000 - 69,999",0,"Business",0,"S",0,1,0,"Unknown",0,"Rent",9,12,11,6,7,oracle.sql.STRUCT@75371d8a,"US","guest1745"
4369,"Mclean","Chad","265 Mccornick Ave","92626",36367,"Costa Mesa",1134,"California",102,"United States",11,"North America",44,18,496,"Masters","Chad.Mclean@oraclemail.com","Yes","Male",1,49174,"B: 30,000 - 49,999",0,"Business",0,"S",0,1,0,"Unknown",0,"Rent",6,21,3,5,19,oracle.sql.STRUCT@32ddcb8,"US","guest4519"
4370,"Ayala","Kathleen","17175 Gillette Ave","92614",10756,"Irvine",1134,"California",102,"United States",11,"North America",24,19,121,"High School","Kathleen.Ayala@oraclemail.com","Yes","Female",1,14170,"A: Below 30,000",0,"Professional",0,"S",176000,1,1,"Other",0,"Own",5,5,2,2,2,oracle.sql.STRUCT@519816ff,"US","guest2531"
