ORDER_LINE_ID,ORDER_ID,ORDER_PRIORITY,CUSTOMER_ID,CUSTOMER_NAME,CUSTOMER_SEGMENT,CITY,PRODUCT_CATEGORY,PRODUCT_SUB_CATEGORY,PRODUCT_CONTAINER,PRODUCT_NAME,PROFIT,PROFIT_RATIO,QUANTITY_ORDERED,SALES,DISCOUNT,GROSS_UNIT_PRICE,SHIPPING_COST,SHIP_MODE,SHIP_DATE,ORDER_DATE,STATE,POSTAL_CODE,COUNTRY,LATITUDE,LONGITUDE,CONTINENT,REGION,SALES_REP
1141,88087,Not Specified,445,Judy Barrett,Small Business,Perth,Office Supplies,Binders and Binder Accessories,Small Box,Avery Legal 4-Ring Binder,151,63.17991632,12,239,16,22,1,Regular Air,4/13/2018,4/10/2018,Western Australia,AU101630,Australia,-31.95501463,115.8399987,Oceania,Australia and New Zealand,
5363,90336,Medium,1997,Harriet Bowman,Consumer,Davangere,Technology,Copiers and Fax,Large Box,Sharp AL-1530CS Digital Copier,206,40.234375,1,512,15,528,24,Express Air,4/12/2018,4/10/2018,Karnataka,IN101447,India,14.47000694,75.92000647,Asia,Southern Asia,
5791,90897,Medium,2119,James Goldman,Home Office,Hong Kong,Office Supplies,Storage & Organization,Small Box,Fellowes Bankers Box™ Staxonsteel Drawer File/Stacking System,118,30.49095607,6,387,18,69,7,Regular Air,4/11/2018,4/10/2018,Yau Tsim Mong,HK101477,Hong Kong S.A.R.,22.3049809,114.1850093,Asia,Southern Asia,
2797,88466,Critical,1083,Hazel Dale,Corporate,Cairo,Technology,Office Machines,Jumbo Drum,Epson DFX-8500 Dot Matrix Printer,-538,-19.99256782,1,2691,61,2691,30,Delivery Truck,4/12/2018,4/10/2018,,,Egypt,30.05,31.2333,Africa,Northern Africa,
7651,88762,Low,2791,Dawn Larson,Corporate,Austin,Office Supplies,Storage & Organization,Small Box,Filing/Storage Totes and Swivel Casters,-53,-79.10447761,7,67,4,10,9,Regular Air,4/18/2018,4/10/2018,Texas,US10908,United States,30.26694969,-97.74277836,America,North America,Kevin Jernagan
2934,86782,Low,1119,Cecil Berger,Home Office,Cairo,Office Supplies,Pens & Art Supplies,Wrap Bag,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",-20,-80,8,25,0,3,2,Regular Air,4/18/2018,4/10/2018,,,Egypt,30.05,31.2333,Africa,Northern Africa,
2251,91197,Critical,868,Sharon Ellis,Corporate,Ryazan,Office Supplies,Paper,Small Box,Xerox 1940,294,67.43119266,8,436,25,58,11,Regular Air,4/13/2018,4/11/2018,Ryazanskaya Oblast',RU101480,Russia,54.61995933,39.71999385,Europe,Eastern Europe,
9117,86212,Critical,3294,Nina Perkins,Corporate,Santa Fe,Office Supplies,Appliances,Small Box,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,1133,63.19018405,9,1793,107,219,1,Regular Air,4/12/2018,4/11/2018,New Mexico,US10874,United States,35.68692893,-105.9372394,America,North America,Janice Joplin
4623,87203,Critical,1727,Juanita Ballard,Corporate,Beijing,Office Supplies,Storage & Organization,Small Box,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",219,54.61346633,12,401,30,37,8,Regular Air,4/13/2018,4/11/2018,,,China,39.9167,116.3833,Asia,Eastern Asia,
3143,45575,Critical,1193,Louis Parrish,Small Business,Buenos Aires,Office Supplies,Envelopes,Small Box,Ames Color-File Green Diamond Border X-ray Mailers,1916,50,46,3832,233,89,5,Regular Air,4/12/2018,4/11/2018,Ciudad de Buenos Aires,AR101631,Argentina,-34.60250161,-58.39753137,America,South America,
9109,18373,Critical,3289,Emily Britt,Corporate,Rome,Office Supplies,Appliances,Small Box,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,2091,29.98279323,35,6974,507,219,1,Regular Air,4/12/2018,4/11/2018,Provincia di Roma,IT101425,Italy,41.89595563,12.48325842,Europe,Southern Europe,
2250,91197,Critical,868,Sharon Ellis,Corporate,Kaliningrad,Furniture,Office Furnishings,Small Pack,Aluminum Document Frame,11,28.94736842,3,38,1,13,3,Regular Air,4/13/2018,4/11/2018,Kaliningradskaya Oblast',RU101494,Russia,54.70000612,20.49734289,Europe,Eastern Europe,
3154,87600,Critical,1194,Sidney Brewer,Small Business,Yaounde,Office Supplies,Envelopes,Small Box,Ames Color-File Green Diamond Border X-ray Mailers,-76,-7.6,12,1000,47,89,5,Regular Air,4/12/2018,4/11/2018,,,Cameroon,3.8667,11.5167,Africa,Middle Africa,
276,87313,Low,98,Sarah Cooke Anthony,Home Office,Manchester,Office Supplies,Paper,Small Box,Xerox 210,-59,-236,4,25,1,7,7,Express Air,4/16/2018,4/11/2018,England,GB101493,United Kingdom,53.50041526,-2.247987103,Europe,Northern Europe,
7680,87434,High,2799,Gilbert Vogel,Small Business,Mossel Bay,Office Supplies,Binders and Binder Accessories,Small Box,ACCOHIDE Binder by Acco,-66,-253.8461538,6,26,1,4,5,Regular Air,4/14/2018,4/11/2018,Western Cape,ES101479,South Africa,-34.17002155,22.1300081,Africa,Southern Africa,
2423,90498,High,920,Jessie Kelly,Consumer,Voronezh,Technology,Office Machines,Jumbo Drum,Epson DFX-8500 Dot Matrix Printer,-196,-7.915993538,1,2476,146,2691,30,Delivery Truck,4/14/2018,4/11/2018,Voronezhskaya Oblast',RU101492,Russia,51.72998069,39.26999548,Europe,Eastern Europe,
8763,86499,Medium,3168,Nicholas Donnelly,Corporate,Albany,Office Supplies,Appliances,Small Box,Belkin 6 Outlet Metallic Surge Strip,8,72.72727273,1,11,0,11,5,Regular Air,4/15/2018,4/12/2018,New York,US10878,United States,44.62049217,-123.086942,America,North America,Anand Prashad
8765,86499,Medium,3168,Nicholas Donnelly,Corporate,Houston,Technology,Telephones and Communication,Wrap Bag,Accessory21,45,70.3125,3,64,2,22,1,Regular Air,4/15/2018,4/12/2018,Alabama,US10857,United States,29.81997438,-95.33997929,America,North America,Kevin Jernagan
4624,87204,Not Specified,1727,Juanita Ballard,Small Business,Beijing,Technology,Telephones and Communication,Small Box,6120,324,58.16876122,8,557,19,70,9,Regular Air,4/15/2018,4/12/2018,,,China,39.9167,116.3833,Asia,Eastern Asia,
3348,89736,Not Specified,1264,Billy Bullock,Home Office,Sao Paulo,Office Supplies,Appliances,Small Box,Belkin 5 Outlet SurgeMaster™ Power Centers,38,11.24260355,6,338,8,58,1,Regular Air,4/15/2018,4/12/2018,São Paulo,BR131660,Brazil,-23.55867959,-46.62501998,America,South America,
4428,89478,High,1668,Marian Anthony,Consumer,Swellendam,Office Supplies,Binders and Binder Accessories,Small Box,Poly Designer Cover & Back,2,0.877192982,12,228,12,20,5,Regular Air,4/15/2018,4/12/2018,Western Cape,ZA101501,South Africa,-34.01959145,20.4300085,Africa,Southern Africa,
4427,89478,High,1668,Marian Anthony,Consumer,Johannesburg,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes PB300 Plastic Comb Binding Machine,19,0.458494208,11,4144,270,409,20,Regular Air,4/15/2018,4/12/2018,Gauteng,ZA101697,South Africa,-26.17004474,28.03000972,Africa,Southern Africa,
3565,89692,High,1347,Vivian Goldstein,Home Office,Yaounde,Furniture,Bookcases,Jumbo Box,Bush Mission Pointe Library,-489,-41.26582278,8,1185,58,159,66,Delivery Truck,4/15/2018,4/12/2018,,,Cameroon,3.8667,11.5167,Africa,Middle Africa,
4429,89478,High,1668,Marian Anthony,Consumer,Pretoria,Furniture,Tables,Jumbo Box,Bevis 36 x 72 Conference Tables,-612,-48.53291039,10,1261,59,131,52,Delivery Truck,4/15/2018,4/12/2018,Gauteng,ZA101571,South Africa,-25.70692055,28.22942908,Africa,Southern Africa,
5888,90397,High,2156,Kristin Dorsey,Home Office,Merida,Technology,Computer Peripherals,Small Box,Belkin MediaBoard 104- Keyboard,-65,-114.0350877,2,57,1,29,4,Express Air,4/13/2018,4/12/2018,Yucatán,ME11690,Mexico,20.96663881,-89.61663355,America,Central America,
8764,86499,Medium,3168,Nicholas Donnelly,Corporate,Burlington,Office Supplies,Binders and Binder Accessories,Small Box,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",-87,-114.4736842,9,76,4,9,3,Regular Air,4/15/2018,4/12/2018,Vermont,US05401,United States,40.80793418,-91.11276961,America,North America,Anand Prashad
5909,90397,High,2162,Brenda Jain,Home Office,Merida,Office Supplies,Appliances,Small Box,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,-71,-78.88888889,12,90,7,8,9,Regular Air,4/14/2018,4/13/2018,Yucatán,ME11690,Mexico,20.96663881,-89.61663355,America,Central America,
4442,86729,High,1672,Sidney Scarborough,Small Business,Cape Town,Office Supplies,Paper,Small Box,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),-36,-80,9,45,3,6,6,Regular Air,4/14/2018,4/13/2018,Western Cape,ZA101698,South Africa,-33.92001097,18.43498816,Africa,Southern Africa,
2935,86783,High,1119,Cecil Berger,Home Office,Istanbul,Technology,Computer Peripherals,Small Box,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,294,71.01449275,10,414,11,42,10,Express Air,4/16/2018,4/13/2018,Istanbul,,Turkey,41.0136,28.955,Asia,Western Asia,
221,87370,Medium,84,Helen Stein,Consumer,Bristol,Office Supplies,Labels,Small Box,Avery 507,11,68.75,6,16,1,3,1,Regular Air,4/14/2018,4/13/2018,England,GB101490,United Kingdom,51.44999778,-2.583315472,Europe,Northern Europe,
2263,89063,High,873,Robyn Goodwin,Small Business,Yaroslavl,Office Supplies,Paper,Wrap Bag,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",6,37.5,2,16,0,8,2,Regular Air,4/16/2018,4/13/2018,Yaroslavskaya Oblast',RU101488,Russia,57.61998293,39.87001054,Europe,Eastern Europe,
2262,89063,High,873,Robyn Goodwin,Small Business,Yaroslavl,Technology,Computer Peripherals,Small Pack,Hewlett-Packard 4.7GB DVD+R Discs,8,19.51219512,5,41,2,9,2,Regular Air,4/16/2018,4/13/2018,Yaroslavskaya Oblast',RU101488,Russia,57.61998293,39.87001054,Europe,Eastern Europe,
82,87665,Critical,28,Ronnie McNamara,Corporate,Sheffield,Office Supplies,Appliances,Medium Box,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,28,12.66968326,1,221,9,238,12,Regular Air,4/16/2018,4/13/2018,England,GB101483,United Kingdom,53.36667666,-1.499996583,Europe,Northern Europe,
224,87370,Medium,85,Hazel Graham,Consumer,Nottingham,Furniture,Tables,Jumbo Box,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,-1287,-48.11214953,5,2675,181,581,46,Delivery Truck,4/15/2018,4/13/2018,England,GB101491,United Kingdom,52.97034426,-1.170016725,Europe,Northern Europe,
7790,87325,Critical,2853,Linda Franklin,Corporate,Shanghai,Technology,Telephones and Communication,Wrap Bag,Accessory37,-17,-80.95238095,1,21,0,22,3,Regular Air,4/15/2018,4/13/2018,,,China,31.2,121.5,Asia,Eastern Asia,
1486,88887,Not Specified,568,Peter McConnell,Consumer,Adelaide,Furniture,Office Furnishings,Small Box,12-1/2 Diameter Round Wall Clock,134,70.52631579,10,190,14,21,10,Regular Air,4/18/2018,4/14/2018,South Australia,AU101679,Australia,-34.93498777,138.6000048,Oceania,Australia and New Zealand,
6425,91293,Critical,2366,Emma M Li,Corporate,San Francisco,Technology,Computer Peripherals,Small Box,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",462,67.2489083,8,687,16,88,6,Express Air,4/17/2018,4/14/2018,California,94010,United States,37.74000775,-122.4599777,America,North America,Janice Joplin
229,90599,Medium,87,Norman Shields,Corporate,Birmingham,Furniture,Office Furnishings,Wrap Bag,Flat Face Poster Frame,165,67.07317073,13,246,13,20,4,Regular Air,4/17/2018,4/14/2018,England,GB101495,United Kingdom,52.47497398,-1.919996787,Europe,Northern Europe,
4494,86979,Low,1686,Lynn O'Donnell,Corporate,Victoria,Technology,Telephones and Communication,Small Box,LX 788,303,37.17791411,5,815,17,165,9,Regular Air,4/19/2018,4/14/2018,British Columbia,CA116602,Canada,48.43328269,-123.3500009,America,North America,Jane Doe
3461,88970,Not Specified,1310,Ricky C Sumner,Corporate,Chicago,Technology,Telephones and Communication,Small Box,8260,81,23.27586207,5,348,7,70,9,Regular Air,4/16/2018,4/14/2018,Illinois,,United States,41.82999066,-87.75005497,America,North America,Chris Walker
4164,87432,Critical,1558,Kathy Norman,Consumer,Barcelona,Technology,Computer Peripherals,Small Pack,"Memorex 80 Minute CD-R, 30/Pack",44,18.33333333,10,240,7,24,2,Regular Air,4/16/2018,4/15/2018,Provincia di Barcelona,ES101694,Spain,41.38329958,2.183370319,Europe,Southern Europe,
927,89651,Medium,354,Joanna Hill,Home Office,Belfast,Office Supplies,Paper,Wrap Bag,"TOPS Voice Message Log Book, Flash Format",4,11.42857143,7,35,1,5,3,Express Air,4/16/2018,4/14/2018,England,GB101409,United Kingdom,54.60001223,-5.960034425,Europe,Northern Europe,
4493,86979,Low,1686,Lynn O'Donnell,Corporate,Toronto,Technology,Telephones and Communication,Small Box,g520,-11,-4.198473282,4,262,11,70,5,Regular Air,4/22/2018,4/14/2018,Ontario,CA101660,Canada,43.69997988,-79.42002079,America,North America,
3460,88970,Not Specified,1310,Ricky C Sumner,Corporate,Chicago,Office Supplies,Binders and Binder Accessories,Small Box,"DXL™ Angle-View Binders with Locking Rings, Black",-42,-144.8275862,5,29,2,6,5,Regular Air,4/16/2018,4/14/2018,Illinois,,United States,41.82999066,-87.75005497,America,North America,Chris Walker
6426,91293,Critical,2366,Emma M Li,Corporate,Jackson,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16765 Mini Stand Up Battery Pencil Sharpener,-50,-208.3333333,2,24,1,12,9,Regular Air,4/16/2018,4/14/2018,Alabama,US10842,United States,35.61486615,-88.81389185,America,North America,Kevin Jernagan
2028,86643,High,759,Bernice F Day,Small Business,Perth,Technology,Computer Peripherals,Small Pack,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",-12,-80,3,15,1,5,5,Regular Air,4/15/2018,4/14/2018,Western Australia,AU101630,Australia,-31.95501463,115.8399987,Oceania,Australia and New Zealand,
5319,87764,High,1979,Marianne Weiner Ennis,Corporate,Merida,Furniture,Office Furnishings,Wrap Bag,Deflect-O Glasstique™ Clear Desk Accessories,16,69.56521739,3,23,1,8,4,Regular Air,4/18/2018,4/15/2018,Yucatán,ME11690,Mexico,20.96663881,-89.61663355,America,Central America,
2038,90943,High,764,Judy Kirk,Consumer,Ryazan,Office Supplies,Labels,Small Box,Avery 510,15,65.2173913,6,23,1,4,1,Regular Air,4/17/2018,4/15/2018,Ryazanskaya Oblast',RU101480,Russia,54.61995933,39.71999385,Europe,Eastern Europe,
8644,89816,High,3128,Cathy Burgess,Small Business,El Paso,Office Supplies,Paper,Small Box,Xerox 1979,25,26.31578947,3,95,3,33,9,Regular Air,4/17/2018,4/15/2018,Colorado,US10909,United States,31.77998395,-106.5099952,America,North America,David Buchwald
1732,91216,Not Specified,653,Ann Katz,Consumer,Melbourne,Technology,Office Machines,Jumbo Drum,Epson DFX-8500 Dot Matrix Printer,-367,-7.576383154,2,4844,354,2691,30,Delivery Truck,4/18/2018,4/15/2018,State of Victoria,AU101558,Australia,-37.82003131,144.9750162,Oceania,Australia and New Zealand,
7731,89502,Not Specified,2825,Carole Rosen,Consumer,Riyadh,Office Supplies,Binders and Binder Accessories,Small Box,Flexible Leather- Look Classic Collection Ring Binder,144,67.6056338,11,213,10,20,1,Regular Air,4/19/2018,4/16/2018,Ar Riyad,SA101476,Saudi Arabia,24.64083315,46.77274166,Asia,Western Asia,
6071,89160,Medium,2227,Wallace Mack,Corporate,Johannesburg,Technology,Telephones and Communication,Small Box,2190,323,51.51515152,10,627,36,70,6,Regular Air,4/18/2018,4/16/2018,Gauteng,ZA101697,South Africa,-26.17004474,28.03000972,Africa,Southern Africa,
4451,89494,Medium,1676,Terry Langston,Small Business,Johannesburg,Office Supplies,Envelopes,Small Box,Airmail Envelopes,27,31.76470588,1,85,3,89,20,Regular Air,4/18/2018,4/16/2018,Gauteng,ZA101697,South Africa,-26.17004474,28.03000972,Africa,Southern Africa,
3283,90887,Critical,1241,Bradley Schroeder,Small Business,Bangkok,Office Supplies,Paper,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",5,21.73913043,3,23,1,8,6,Regular Air,4/19/2018,4/16/2018,,,Thailand,13.7563,100.5018,Asia,South-Eastern Asia,
3284,90887,Critical,1241,Bradley Schroeder,Small Business,Singapore,Technology,Telephones and Communication,Small Box,LX 788,231,17.89310612,8,1291,53,165,9,Regular Air,4/18/2018,4/16/2018,,,Singapore,1.3,103.8,Asia,South-Eastern Asia,
1397,86257,Medium,546,Pam Francis,Corporate,Canberra,Office Supplies,Binders and Binder Accessories,Small Box,GBC Durable Plastic Covers,-90,-53.89221557,9,167,8,20,13,Regular Air,4/20/2018,4/16/2018,Australian Capital Territory,AU101555,Australia,-35.28302855,149.1290262,Oceania,Australia and New Zealand,
3282,90887,Critical,1241,Bradley Schroeder,Small Business,Singapore,Office Supplies,Binders and Binder Accessories,Small Box,Tuff Stuff™ Recycled Round Ring Binders,-42,-79.24528302,11,53,3,5,1,Regular Air,4/18/2018,4/16/2018,,,Singapore,1.3,103.8,Asia,South-Eastern Asia,
710,88951,Critical,270,Robyn White,Home Office,Glasgow,Office Supplies,Appliances,Medium Box,Holmes HEPA Air Purifier,176,68.75,12,256,15,23,6,Regular Air,4/18/2018,4/17/2018,England,GB101496,United Kingdom,55.87440472,-4.250707236,Europe,Northern Europe,
5434,86880,Not Specified,2010,Gary Grimes,Corporate,Gurgaon,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind TL300 Electric Binding System,1845,66.96914701,3,2755,107,947,20,Regular Air,4/20/2018,4/17/2018,Haryana,IN101445,India,28.45000633,77.01999101,Asia,Southern Asia,
1865,89855,Medium,697,Adam G Sawyer,Corporate,Sydney,Technology,Telephones and Communication,Small Box,T39m,785,56.35319454,9,1393,73,165,4,Regular Air,4/19/2018,4/17/2018,State of New South Wales,2000,Australia,-33.92001097,151.1851798,Oceania,Australia and New Zealand,
1876,54753,Medium,698,Nelson Hensley,Corporate,Milan,Technology,Telephones and Communication,Small Box,T39m,1334,23.9454317,36,5571,335,165,4,Regular Air,4/19/2018,4/17/2018,Provincia di Milano,IT101692,Italy,45.4699752,9.20500891,Europe,Southern Europe,
733,45476,Critical,272,Eleanor Swain,Home Office,Liverpool,Office Supplies,Appliances,Medium Box,Holmes HEPA Air Purifier,132,12.86549708,48,1026,67,23,6,Regular Air,4/18/2018,4/17/2018,England,GB101680,United Kingdom,53.41600181,-2.917997886,Europe,Northern Europe,
1756,4674,Critical,667,Allison Kirby,Corporate,Moscow,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",-252,-8.087291399,23,3116,133,138,30,Delivery Truck,4/19/2018,4/17/2018,Moskva,RU101429,Russia,55.75216412,37.61552283,Europe,Eastern Europe,
331,86526,Low,119,Judy Kennedy,Corporate,Cardiff,Office Supplies,Paper,Small Box,Xerox 1976,-17,-130.7692308,2,13,0,7,6,Regular Air,4/22/2018,4/17/2018,England,GB101410,United Kingdom,51.49999473,-3.22500757,Europe,Northern Europe,
1830,89920,Critical,691,Alicia Curtis,Home Office,Perth,Technology,Office Machines,Medium Box,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,-3840,-187.7750611,1,2045,59,2045,14,Regular Air,4/20/2018,4/17/2018,Western Australia,AU101630,Australia,-31.95501463,115.8399987,Oceania,Australia and New Zealand,
5435,86880,Not Specified,2010,Gary Grimes,Corporate,Bangalore,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,-13,-81.25,4,16,1,4,5,Regular Air,4/20/2018,4/17/2018,Karnataka,IN11436,India,12.96999514,77.56000972,Asia,Southern Asia,
4139,87503,Not Specified,1552,Gary Koch,Home Office,Hamburg,Office Supplies,Storage & Organization,Small Box,Crate-A-Files™,-97,-78.86178862,11,123,4,12,7,Regular Air,4/21/2018,4/17/2018,Hamburg,DE101695,Germany,53.55002464,9.999999144,Europe,Western Europe,
225,87371,Not Specified,85,Hazel Graham,Consumer,Leeds,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 300 Electric Binding Machine,3015,66.32204136,9,4546,329,555,20,Regular Air,4/21/2018,4/18/2018,England,GB101484,United Kingdom,53.83000755,-1.580017539,Europe,Northern Europe,
6019,88036,High,2209,Sharon Thomas,Home Office,Cape Town,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",-26,-14.20765027,10,183,6,19,9,Regular Air,4/19/2018,4/18/2018,Western Cape,ZA101698,South Africa,-33.92001097,18.43498816,Africa,Southern Africa,
7271,89363,Medium,2652,Brenda Ross,Consumer,Santiago,Office Supplies,Storage & Organization,Small Box,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",169,58.68055556,8,288,10,37,8,Regular Air,4/21/2018,4/19/2018,Santiago,CH101604,Chile,-33.45001382,-70.66704085,America,South America,
